Date,ReturnPct
2023-01-31,82.96684075637708
2023-02-28,83.36278367645178
2023-03-31,86.93919137702011
2023-04-28,91.94760015903954
2023-05-31,104.99369460834065
2023-06-30,119.73442898230427
2023-07-31,119.05867277107696
2023-08-31,114.8614879053922
2023-09-29,109.32587152877642
2023-10-31,102.27888296798939
2023-11-30,118.98716955338178
2023-12-29,118.29886914337564
2024-01-31,136.13346451044785
2024-02-29,154.2133416108055
2024-03-29,161.3017870197171
2024-04-30,147.91167391386546
2024-05-31,147.7852680402444
2024-06-28,154.15842761591324
2024-07-31,150.39694340703602
2024-08-30,146.84832211287278
2024-09-30,141.5674520362871
2024-10-31,148.3252275774456
2024-11-29,142.16040475584953
2024-12-30,152.20602615240563
2025-01-31,149.52847062754603
2025-02-28,133.6988791657264
2025-03-31,123.47342608453448
2025-04-30,125.62811729091922
2025-05-30,137.08146266933832
2025-06-30,152.22412726147573
2025-07-31,155.21172123554027
2025-08-29,164.7867707779882
2025-09-30,177.79732992060664
2025-10-31,223.18183147399816
2025-11-28,209.00493012355685
2025-12-30,208.6809700885698
2026-01-30,226.06026383052443
2026-02-27,258.85098230791846
2026-03-31,210.46645074633594
2026-04-13,242.57451000805847
