Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2013-12-02,15659.740234375,15703.01953125,15579.5400390625,15655.0703125,15655.0703125,143200000.0,15655.0703125,15655.0703125,0.793651,12424.662208585938,12424.662208585938,0.0,79.36509999999984,967007.1896658514,12184.287421875022
2014-01-06,16147.5400390625,16164.009765625,15864.4404296875,15908.8798828125,15908.8798828125,192700000.0,15908.8798828125,15908.8798828125,0.793651,12626.098427874023,12626.098427874023,0.0,80.15875099999984,979633.2880937255,12221.164574953613
2014-02-03,14788.5595703125,14846.9296875,14615.0498046875,14619.1298828125,14619.1298828125,202800000.0,14619.1298828125,14619.1298828125,0.793651,11602.487050624024,11602.487050624024,0.0,80.95240199999984,991235.7751443494,12244.67403875615
2014-03-03,14666.9296875,14684.7001953125,14443.099609375,14652.23046875,14652.23046875,146900000.0,14652.23046875,14652.23046875,0.793651,11628.757363753906,11628.757363753906,0.0,81.74605299999983,1002864.5325081033,12268.048373027936
2014-04-01,14870.509765625,14870.509765625,14751.2900390625,14791.990234375,14791.990234375,139200000.0,14791.990234375,14791.990234375,0.793651,11739.677841501953,11739.677841501953,0.0,82.53970399999983,1014604.2103496053,12292.317044771658
2014-05-01,14341.08984375,14493.0302734375,14341.08984375,14485.1298828125,14485.1298828125,129200000.0,14485.1298828125,14485.1298828125,0.793651,11496.137816624023,11496.137816624023,0.0,83.33335499999983,1026100.3481662293,12313.200976562524
2014-06-02,14777.509765625,14963.91015625,14777.509765625,14935.919921875,14935.919921875,130600000.0,14935.919921875,14935.919921875,0.793651,11853.907781916016,11853.907781916016,0.0,84.12700599999982,1037954.2559481453,12337.943608122076
2014-07-01,15179.6396484375,15389.080078125,15145.8701171875,15326.2001953125,15326.2001953125,137500000.0,15326.2001953125,15326.2001953125,0.793651,12163.65411120996,12163.65411120996,0.0,84.92065699999982,1050117.9100593552,12365.87123977806
2014-08-01,15511.5400390625,15602.1298828125,15501.150390625,15523.1103515625,15523.1103515625,143300000.0,15523.1103515625,15523.1103515625,0.793651,12319.93205362793,12319.93205362793,0.0,85.71430799999982,1062437.842112983,12395.104935257546
2014-09-01,15454.58984375,15478.76953125,15440.990234375,15476.599609375,15476.599609375,74800000.0,15476.599609375,15476.599609375,0.793651,12283.018756580079,12283.018756580079,0.0,86.50795899999981,1074720.8608695632,12423.375528598073
