Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,InvestAmount,UnitsBought,CashUsed,CashRemainder,CumUnits,CumInvested,AvgCost
2014-09-01,15454.58984375,15478.76953125,15440.990234375,15476.599609375,15476.599609375,74800000.0,15476.599609375,15476.599609375,10000.0,0.646137,10000.0,0.0,91.88645199999998,1070000.0,11644.807005933804
2014-10-01,16173.3896484375,16225.9599609375,16081.009765625,16082.25,16082.25,137100000.0,16082.25,16082.25,10000.0,0.621804,10000.0,0.0,92.50825599999997,1080000.0,11674.633667291277
2014-11-04,16732.849609375,17127.66015625,16720.990234375,16862.470703125,16862.470703125,335600000.0,16862.470703125,16862.470703125,10000.0,0.593033,10000.0,0.0,93.10128899999998,1090000.0,11707.678934498965
2014-12-01,17475.099609375,17649.01953125,17474.26953125,17590.099609375,17590.099609375,125900000.0,17590.099609375,17590.099609375,10000.0,0.568502,10000.0,0.0,93.66979099999998,1100000.0,11743.380531296374
2015-01-05,17325.6796875,17540.919921875,17219.220703125,17408.7109375,17408.7109375,116500000.0,17408.7109375,17408.7109375,10000.0,0.574425,10000.0,0.0,94.24421599999998,1110000.0,11777.91112400999
2015-02-02,17536.609375,17628.400390625,17459.44921875,17558.0390625,17558.0390625,136000000.0,17558.0390625,17558.0390625,10000.0,0.56954,10000.0,0.0,94.81375599999998,1120000.0,11812.631913875453
2015-03-02,18869.400390625,18939.169921875,18775.23046875,18826.880859375,18826.880859375,134800000.0,18826.880859375,18826.880859375,10000.0,0.531155,10000.0,0.0,95.34491099999998,1130000.0,11851.707533714098
2015-04-01,19129.75,19195.23046875,18927.94921875,19034.83984375,19034.83984375,160400000.0,19034.83984375,19034.83984375,10000.0,0.525352,10000.0,0.0,95.87026299999998,1140000.0,11891.0699139315
2015-05-01,19510.849609375,19549.390625,19399.16015625,19531.630859375,19531.630859375,154100000.0,19531.630859375,19531.630859375,10000.0,0.51199,10000.0,0.0,96.38225299999998,1150000.0,11931.657169292363
2015-06-01,20444.5390625,20595.41015625,20410.26953125,20569.869140625,20569.869140625,173400000.0,20569.869140625,20569.869140625,10000.0,0.486148,10000.0,0.0,96.86840099999998,1160000.0,11975.009270566985
2015-07-01,20291.05078125,20346.740234375,20225.26953125,20329.3203125,20329.3203125,123600000.0,20329.3203125,20329.3203125,10000.0,0.4919,10000.0,0.0,97.36030099999998,1170000.0,12017.218393768115
2015-08-03,20540.2109375,20562.19921875,20396.5,20548.109375,20548.109375,173600000.0,20548.109375,20548.109375,10000.0,0.486663,10000.0,0.0,97.84696399999997,1180000.0,12059.648575299692
2015-09-01,18763.720703125,18777.470703125,18165.689453125,18165.689453125,18165.689453125,176800000.0,18165.689453125,18165.689453125,15000.0,0.825732,15000.0,0.0,98.67269599999997,1195000.0,12110.746421684884
2015-10-01,17479.970703125,17831.580078125,17389.5703125,17722.419921875,17722.419921875,161200000.0,17722.419921875,17722.419921875,10000.0,0.564257,10000.0,0.0,99.23695299999997,1205000.0,12142.654158275096
2015-11-02,18827.109375,18861.109375,18641.220703125,18683.240234375,18683.240234375,148300000.0,18683.240234375,18683.240234375,10000.0,0.535239,10000.0,0.0,99.77219199999998,1215000.0,12177.741870199667
2015-12-01,19799.080078125,20012.400390625,19797.55078125,20012.400390625,20012.400390625,133100000.0,20012.400390625,20012.400390625,10000.0,0.49969,10000.0,0.0,100.27188199999998,1225000.0,12216.784761255407
2016-01-04,18818.580078125,18951.119140625,18394.4296875,18450.98046875,18450.98046875,140200000.0,18450.98046875,18450.98046875,10000.0,0.541977,10000.0,0.0,100.81385899999998,1235000.0,12250.299832287943
2016-02-01,17699.599609375,17905.369140625,17666.48046875,17865.23046875,17865.23046875,245000000.0,17865.23046875,17865.23046875,10000.0,0.559746,10000.0,0.0,101.37360499999998,1245000.0,12281.303402399473
2016-03-01,16013.0,16099.419921875,15857.3701171875,16085.509765625,16085.509765625,152300000.0,16085.509765625,16085.509765625,10000.0,0.621678,10000.0,0.0,101.99528299999999,1255000.0,12304.490591001157
2016-04-01,16719.560546875,16719.560546875,16113.009765625,16164.16015625,16164.16015625,178400000.0,16164.16015625,16164.16015625,10000.0,0.618653,10000.0,0.0,102.61393599999998,1265000.0,12327.76023716701
2016-05-02,16357.099609375,16357.099609375,15975.4697265625,16147.3798828125,16147.3798828125,179900000.0,16147.3798828125,16147.3798828125,10000.0,0.619296,10000.0,0.0,103.23323199999999,1275000.0,12350.674054261908
2016-06-01,17097.220703125,17145.94921875,16908.919921875,16955.73046875,16955.73046875,133700000.0,16955.73046875,16955.73046875,10000.0,0.589771,10000.0,0.0,103.82300299999999,1285000.0,12376.833291943985
2016-07-01,15698.01953125,15765.0,15635.5703125,15682.48046875,15682.48046875,119900000.0,15682.48046875,15682.48046875,10000.0,0.637654,10000.0,0.0,104.46065699999998,1295000.0,12397.011824269879
2016-08-01,16415.310546875,16677.490234375,16319.150390625,16635.76953125,16635.76953125,174100000.0,16635.76953125,16635.76953125,10000.0,0.601114,10000.0,0.0,105.06177099999998,1305000.0,12421.264058074941
2016-09-01,16885.16015625,16941.1796875,16864.560546875,16926.83984375,16926.83984375,131500000.0,16926.83984375,16926.83984375,10000.0,0.590778,10000.0,0.0,105.65254899999998,1315000.0,12446.457870126733
