Date,ReturnPct
2023-01-31,82.6260485003267
2023-02-28,83.02025169989258
2023-03-31,86.58896044347257
2023-04-28,91.58688668603648
2023-05-31,104.60720753659385
2023-06-30,119.31860346674688
2023-07-31,118.64236276678434
2023-08-31,114.45148032837382
2023-09-29,108.924893102908
2023-10-31,101.8900332498887
2023-11-30,118.56476153681399
2023-12-29,117.8762106723843
2024-01-31,135.6746135128522
2024-02-29,153.71734205491103
2024-03-29,161.14996384328296
2024-04-30,147.76330767809634
2024-05-31,147.6328382137992
2024-06-28,153.99783119144476
2024-07-31,150.2345371013452
2024-08-30,146.68426618594913
2024-09-30,141.40304248637437
2024-10-31,148.15230267614874
2024-11-29,141.98805201655085
2024-12-30,152.022659672406
2025-01-31,149.343212775094
2025-02-28,133.52188441868802
2025-03-31,123.30093692584722
2025-04-30,125.45091329856217
2025-05-30,136.89202589339294
2025-06-30,152.01910077550133
2025-07-31,155.00057409553807
2025-08-29,164.5638558784695
2025-09-30,177.55936993064546
2025-10-31,222.90009963470666
2025-11-28,209.1685486703049
2025-12-30,208.83716418355806
2026-01-30,226.2175055530155
2026-02-27,259.015545893895
2026-03-31,211.05658506658344
2026-04-13,243.2150537513655
