Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2018-02-01,2816.449951,2835.959961,2812.699951,2821.97998,2821.97998,3977380000,2821.97998,2821.97998,8.210046,23168.585446879082,23168.585446879082,0.0,1231.5068999999994,1946181.1467678694,1580.3250040806677
2018-03-01,2715.219971,2730.889893,2659.649902,2677.669922,2677.669922,4514490000,2677.669922,2677.669922,8.210046,21983.793232436412,21983.793232436412,0.0,1239.7169459999993,1968164.940000306,1587.5921889675508
2018-04-02,2633.449951,2638.300049,2553.800049,2581.879883,2581.879883,3635780000,2581.879883,2581.879883,8.210046,21197.35260590462,21197.35260590462,0.0,1247.9269919999992,1989362.2926062106,1594.1335553756592
2018-05-01,2642.959961,2655.27002,2625.409912,2654.800049,2654.800049,3562820000,2654.800049,2654.800049,8.210046,21796.030523092253,21796.030523092253,0.0,1256.1370379999992,2011158.3231293028,1601.066016118302
2018-06-01,2718.699951,2736.929932,2718.699951,2734.620117,2734.620117,3694310000,2734.620117,2734.620117,8.210046,22451.356953095383,22451.356953095383,0.0,1264.347083999999,2033609.6800823982,1608.4267570331183
2018-07-02,2704.949951,2727.26001,2698.949951,2726.709961,2726.709961,3095040000,2726.709961,2726.709961,8.210046,22386.414208468206,22386.414208468206,0.0,1272.557129999999,2055996.0942908665,1615.6414873812919
2018-08-01,2821.169922,2825.830078,2805.850098,2813.360107,2813.360107,3501350000,2813.360107,2813.360107,8.210046,23097.815893034924,23097.815893034924,0.0,1280.767175999999,2079093.9101839014,1623.3191708403863
2018-09-04,2896.959961,2900.179932,2885.129883,2896.719971,2896.719971,3087420000,2896.719971,2896.719971,8.210046,23782.204211028667,23782.204211028667,0.0,1288.9772219999988,2102876.11439493,1631.4300039624222
2018-10-01,2926.290039,2937.060059,2917.909912,2924.590088,2924.590088,3375890000,2924.590088,2924.590088,8.210046,24011.01915362405,24011.01915362405,0.0,1297.1872679999988,2126887.133548554,1639.6145614563309
2018-11-01,2717.580078,2741.669922,2708.850098,2740.370117,2740.370117,4730250000,2740.370117,2740.370117,8.210046,22498.56471759538,22498.56471759538,0.0,1305.3973139999987,2149385.6982661495,1646.5375523717
2018-12-03,2790.5,2800.179932,2773.379883,2790.370117,2790.370117,4221580000,2790.370117,2790.370117,8.210046,22909.067017595382,22909.067017595382,0.0,1313.6073599999986,2172294.765283745,1653.686505900627
2019-01-02,2476.959961,2519.48999,2467.469971,2510.030029,2510.030029,3733160000,2510.030029,2510.030029,8.210046,20607.461999471336,20607.461999471336,0.0,1321.8174059999985,2192902.227283216,1659.0054097708096
2019-02-01,2702.320068,2716.659912,2696.879883,2706.530029,2706.530029,3782490000,2706.530029,2706.530029,8.210046,22220.736038471336,22220.736038471336,0.0,1330.0274519999984,2215122.963321687,1665.4716111240762
2019-03-01,2798.219971,2808.02002,2787.379883,2803.689941,2803.689941,3994950000,2803.689941,2803.689941,8.210046,23018.423385347287,23018.423385347287,0.0,1338.2374979999984,2238141.3867070344,1672.4545456631922
2019-04-01,2848.629883,2869.399902,2848.629883,2867.189941,2867.189941,3560090000,2867.189941,2867.189941,8.210046,23539.761306347285,23539.761306347285,0.0,1346.4475439999983,2261681.1480133818,1679.7395175859779
2019-05-01,2952.330078,2954.129883,2923.360107,2923.72998,2923.72998,3669330000,2923.72998,2923.72998,8.210046,24003.95762737908,24003.95762737908,0.0,1354.6575899999982,2285685.1056407606,1687.2788537218203
2019-06-03,2751.530029,2763.070068,2728.810059,2744.449951,2744.449951,3952360000,2744.449951,2744.449951,8.210046,22532.060342407745,22532.060342407745,0.0,1362.8676359999981,2308217.1659831684,1693.6473543078337
2019-07-01,2971.409912,2977.929932,2952.219971,2964.330078,2964.330078,3524860000,2964.330078,2964.330078,8.210046,24337.286299563588,24337.286299563588,0.0,1371.077681999998,2332554.452282732,1701.2562328928166
2019-08-01,2980.320068,3013.590088,2945.22998,2953.560059,2953.560059,4793810000,2953.560059,2953.560059,8.210046,24248.863948152713,24248.863948152713,0.0,1379.287727999998,2356803.3162308848,1708.710422333931
2019-09-03,2909.01001,2914.389893,2891.850098,2906.27002,2906.27002,3427830000,2906.27002,2906.27002,8.210046,23860.61055262092,23860.61055262092,0.0,1387.497773999998,2380663.926783506,1715.796573799411
2019-10-01,2983.689941,2992.530029,2938.699951,2940.25,2940.25,3560750000,2940.25,2940.25,8.210046,24139.5877515,24139.5877515,0.0,1395.7078199999978,2404803.5145350057,1722.9992410123557
2019-11-01,3050.719971,3066.949951,3050.719971,3066.909912,3066.909912,3956290000,3066.909912,3066.909912,8.210046,25179.471455375955,25179.471455375955,0.0,1403.9178659999977,2429982.985990382,1730.8583677432778
2019-12-02,3143.850098,3144.310059,3110.780029,3113.870117,3113.870117,3285750000,3113.870117,3113.870117,8.210046,25565.016898595382,25565.016898595382,0.0,1412.1279119999977,2455548.002888977,1738.8991337273285
2020-01-02,3244.669922,3258.139893,3235.530029,3257.850098,3257.850098,3459930000,3257.850098,3257.850098,8.210046,26747.099165684507,26747.099165684507,0.0,1420.3379579999976,2482295.1020546616,1747.6791971046273
2020-02-03,3235.659912,3268.439941,3235.659912,3248.919922,3248.919922,3760460000,3248.919922,3248.919922,8.210046,26673.782009936414,26673.782009936414,0.0,1428.5480039999975,2508968.884064598,1756.3070173626468
2020-03-02,2974.280029,3090.959961,2945.189941,3090.22998,3090.22998,6381330000,3090.22998,3090.22998,8.210046,25370.93028637908,25370.93028637908,0.0,1436.7580499999974,2534339.814350977,1763.9294342920032
2020-04-01,2498.080078,2522.75,2447.48999,2470.5,2470.5,5964000000,2470.5,2470.5,8.210046,20282.918643,20282.918643,0.0,1444.9680959999973,2554622.732993977,1767.9440397789806
2020-05-01,2869.090088,2869.090088,2821.610107,2830.709961,2830.709961,4759810000,2830.709961,2830.709961,8.210046,23240.258992468207,23240.258992468207,0.0,1453.1781419999973,2577862.991986445,1773.9483670175175
2020-06-01,3038.780029,3062.179932,3031.540039,3055.72998,3055.72998,4684170000,3055.72998,3055.72998,8.210046,25087.683699379082,25087.683699379082,0.0,1461.3881879999972,2602950.6756858244,1781.149387315172
2020-07-01,3105.919922,3128.439941,3101.169922,3115.860107,3115.860107,4449230000,3115.860107,3115.860107,8.210046,25581.35480803492,25581.35480803492,0.0,1469.598233999997,2628532.030493859,1788.605871782685
2020-08-03,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107,4438940000,3294.610107,3294.610107,8.210046,27048.900530534924,27048.900530534924,0.0,1477.808279999997,2655580.931024394,1796.972561978337
2020-09-01,3507.439941,3528.030029,3494.600098,3526.649902,3526.649902,4101490000,3526.649902,3526.649902,8.210046,28953.957921315494,28953.957921315494,0.0,1486.018325999997,2684534.8889457094,1806.5287903762467
2020-10-01,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049,4076340000,3380.800049,3380.800049,8.210046,27756.523919092255,27756.523919092255,0.0,1494.2283719999969,2712291.4128648015,1815.178632456597
2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4314690000,3310.23999,3310.23999,8.210046,27177.22258893954,27177.22258893954,0.0,1502.4384179999968,2739468.635453741,1823.3483666508232
2020-12-01,3645.870117,3678.449951,3645.870117,3662.449951,3662.449951,5418480000,3662.449951,3662.449951,8.210046,30068.882570407746,30068.882570407746,0.0,1510.6484639999967,2769537.518024149,1833.343483957069
2021-01-04,3764.610107,3769.98999,3662.709961,3700.649902,3700.649902,5015000000,3700.649902,3700.649902,8.210046,30382.505925315494,30382.505925315494,0.0,1518.8585099999966,2799920.0239494643,1843.4370321627066
2021-02-01,3731.169922,3784.320068,3725.620117,3773.860107,3773.860107,5436230000,3773.860107,3773.860107,8.210046,30983.565076034924,30983.565076034924,0.0,1527.0685559999965,2830903.5890254993,1853.8156508446277
