Date,Open,High,Low,Close,Adj Close,Volume
2012-06-19,7286.54,7288.98,7239.42,7273.13,7273.1,1335800
2012-06-20,7309.23,7334.63,7281.74,7334.63,7334.6,1568400
2012-06-21,7301.79,7311.39,7259.11,7279.05,7279.02,1513000
2012-06-22,7210.8,7229.73,7185.31,7222.05,7222.02,1374600
2012-06-25,7222.61,7222.61,7157.9,7166.38,7166.35,1277000
2012-06-26,7145.22,7156.99,7117.17,7137.93,7137.9,1349400
2012-06-27,7137.99,7199.32,7127.98,7183.01,7182.98,1275200
2012-06-28,7230.47,7236.71,7165.34,7169.61,7169.58,1380000
2012-06-29,7183.45,7296.28,7177.59,7296.28,7296.25,1617200
2012-07-02,7332.09,7359.99,7318.22,7345.16,7345.13,1833800
2012-07-03,7363.37,7431.7,7357.67,7418.36,7418.33,1918000
2012-07-04,7414.56,7442.55,7397.8,7422.59,7422.56,2111000
2012-07-05,7412.55,7426.62,7376.45,7387.78,7387.75,1614800
2012-07-06,7392.78,7406.62,7328.03,7368.59,7368.56,1536400
2012-07-09,7301.72,7333.28,7293.11,7309.96,7309.93,1212400
2012-07-10,7305.76,7328.75,7228.88,7251.35,7251.32,1614000
2012-07-11,7207.08,7261.59,7202.38,7257.91,7257.88,1463800
2012-07-12,7240.88,7242.78,7130.93,7130.93,7130.9,1603400
2012-07-13,7113.14,7153.85,7103.71,7104.27,7104.24,1408400
2012-07-16,7135.94,7147.38,7085.38,7090.04,7090.01,1345000
2012-07-17,7056.8,7133.05,7051.76,7127.0,7126.97,1630200
2012-07-18,7132.65,7132.65,7046.09,7049.05,7049.02,1416600
2012-07-19,7109.33,7163.75,7098.18,7148.57,7148.54,1587200
2012-07-20,7136.48,7164.68,7130.71,7164.68,7164.65,1183400
2012-07-23,7105.99,7105.99,6996.18,7028.73,7028.7,1392000
2012-07-24,7004.44,7015.76,6968.78,7008.35,7008.32,1498200
2012-07-25,6932.12,7036.95,6922.73,6979.13,6979.1,1588400
2012-07-26,7012.94,7023.98,6963.57,6970.69,6970.66,1604200
2012-07-27,7060.43,7124.49,7045.31,7124.49,7124.46,1832200
2012-07-30,7159.21,7184.31,7146.07,7158.88,7158.85,1782200
2012-07-31,7140.53,7270.49,7140.53,7270.49,7270.46,2121200
2012-08-01,7242.58,7273.62,7223.17,7267.96,7267.93,1899400
2012-08-03,7220.51,7235.63,7186.78,7217.51,7217.48,1885600
2012-08-06,7311.74,7340.56,7276.6,7286.33,7286.3,2001000
2012-08-07,7289.89,7300.99,7265.96,7295.46,7295.43,1793000
2012-08-08,7331.59,7357.42,7302.9,7319.8,7319.77,2231000
2012-08-09,7341.87,7435.0,7341.87,7433.7,7433.67,2654200
2012-08-10,7443.36,7458.23,7409.43,7441.12,7441.09,2080400
2012-08-13,7495.81,7495.81,7423.84,7436.3,7436.27,1704200
2012-08-14,7447.03,7520.65,7447.03,7479.25,7479.22,2058600
2012-08-15,7489.81,7489.81,7442.72,7467.74,7467.71,1840400
2012-08-16,7475.68,7515.02,7456.4,7490.21,7490.18,2097200
2012-08-17,7502.85,7516.71,7467.92,7467.92,7467.89,1945200
2012-08-20,7482.05,7485.16,7422.44,7431.91,7431.88,1526800
2012-08-21,7459.5,7536.32,7459.5,7506.81,7506.78,1986600
2012-08-22,7495.87,7501.26,7461.07,7496.58,7496.55,1721000
2012-08-23,7486.58,7519.03,7475.09,7505.17,7505.14,1747800
2012-08-24,7479.57,7494.36,7454.85,7477.53,7477.5,1779200
2012-08-27,7504.45,7523.54,7457.75,7468.22,7468.19,1568200
2012-08-28,7440.56,7445.08,7359.83,7361.94,7361.91,1746800
2012-08-29,7379.48,7405.3,7368.4,7391.15,7391.12,1451600
2012-08-30,7372.06,7404.94,7360.1,7371.44,7371.41,1892600
2012-08-31,7363.25,7406.52,7363.25,7397.06,7397.03,1582800
2012-09-03,7430.4,7462.15,7389.68,7450.53,7450.5,1820400
2012-09-04,7471.31,7479.01,7440.03,7451.35,7451.32,1888800
2012-09-05,7429.93,7429.93,7364.68,7367.44,7367.41,1910000
2012-09-06,7383.04,7390.76,7313.56,7326.72,7326.69,1820200
2012-09-07,7434.43,7446.1,7409.88,7424.91,7424.88,2176200
2012-09-10,7435.34,7482.74,7435.34,7482.74,7482.71,2304200
2012-09-11,7497.23,7509.16,7468.18,7485.13,7485.1,1837000
2012-09-12,7518.68,7571.42,7515.04,7570.45,7570.42,2700400
2012-09-13,7577.16,7594.76,7557.28,7578.8,7578.76,2330000
2012-09-14,7660.38,7738.05,7660.38,7738.05,7738.01,3645800
2012-09-17,7768.45,7778.06,7725.9,7762.22,7762.18,3299400
2012-09-18,7740.57,7757.04,7714.43,7734.26,7734.22,2445600
2012-09-19,7739.52,7781.91,7726.35,7781.91,7781.87,2740400
2012-09-20,7781.81,7785.47,7704.61,7727.55,7727.51,2531400
2012-09-21,7763.29,7765.01,7737.03,7754.59,7754.55,2249600
2012-09-24,7760.33,7781.55,7706.95,7768.3,7768.26,2099200
2012-09-25,7766.44,7789.39,7720.44,7734.13,7734.09,2068400
2012-09-26,7702.77,7708.9,7649.5,7669.63,7669.59,2122800
2012-09-27,7665.89,7699.23,7658.51,7683.8,7683.76,1925200
2012-09-28,7704.23,7721.29,7665.35,7715.16,7715.13,2022400
2012-10-01,7702.12,7707.89,7657.88,7675.72,7675.69,1410200
2012-10-02,7703.1,7726.61,7683.03,7718.68,7718.65,1613000
2012-10-03,7727.48,7727.53,7680.98,7684.63,7684.59,1531200
2012-10-04,7678.48,7689.08,7621.38,7682.34,7682.3,1783200
2012-10-05,7694.05,7721.93,7675.48,7690.65,7690.61,1803200
2012-10-08,7707.97,7707.97,7612.87,7615.89,7615.85,1545200
2012-10-09,7593.58,7631.96,7590.75,7592.01,7591.97,1845000
2012-10-11,7494.58,7501.22,7448.06,7451.72,7451.69,1956600
2012-10-12,7456.51,7478.51,7398.8,7437.04,7437.01,1560800
2012-10-15,7433.22,7433.68,7392.61,7418.9,7418.87,1186200
2012-10-16,7437.79,7471.02,7437.79,7471.02,7470.99,1487000
2012-10-17,7505.41,7518.36,7450.29,7464.4,7464.37,1839800
2012-10-18,7474.07,7495.45,7448.06,7465.41,7465.38,1300800
2012-10-19,7443.61,7449.22,7402.66,7408.76,7408.73,1410400
2012-10-22,7333.24,7373.04,7310.79,7373.04,7373.01,1241400
2012-10-23,7367.46,7375.5,7326.39,7337.48,7337.45,1201000
2012-10-24,7288.14,7348.45,7274.88,7314.88,7314.85,1380800
2012-10-25,7329.5,7339.21,7260.0,7262.08,7262.05,1509400
2012-10-26,7291.98,7298.48,7132.77,7134.06,7134.03,2529400
2012-10-29,7147.2,7165.1,7091.19,7091.67,7091.64,1832200
2012-10-30,7131.15,7206.35,7131.15,7182.59,7182.56,1781000
2012-10-31,7220.02,7222.84,7139.17,7166.05,7166.02,1588000
2012-11-01,7141.97,7188.23,7050.05,7179.64,7179.61,1918000
2012-11-02,7232.2,7235.13,7199.57,7210.47,7210.44,1967600
2012-11-05,7200.77,7216.3,7161.7,7185.36,7185.33,1253800
2012-11-06,7223.02,7236.68,7165.58,7236.68,7236.65,1262000
2012-11-07,7249.75,7287.18,7220.04,7287.18,7287.15,1593400
2012-11-08,7229.0,7242.63,7190.99,7242.63,7242.6,1573400
2012-11-09,7206.16,7302.27,7170.29,7293.22,7293.19,1911000
2012-11-12,7303.93,7307.59,7264.02,7267.75,7267.72,1519200
2012-11-13,7262.65,7262.65,7129.87,7136.05,7136.02,1702800
2012-11-14,7141.58,7165.86,7107.78,7159.75,7159.72,1287400
2012-11-15,7132.02,7158.74,7066.28,7143.84,7143.81,1327800
2012-11-16,7125.24,7194.28,7108.84,7130.07,7130.04,1422200
2012-11-19,7134.71,7162.12,7125.21,7129.04,7129.01,1214400
2012-11-20,7179.1,7189.1,7141.16,7145.77,7145.74,1228800
2012-11-21,7150.24,7169.4,7061.87,7088.49,7088.46,1433800
2012-11-22,7116.8,7134.78,7097.38,7105.76,7105.73,1171600
2012-11-23,7148.97,7326.01,7148.97,7326.01,7325.98,2264600
2012-11-26,7372.38,7407.37,7370.28,7407.37,7407.34,2199600
2012-11-27,7408.74,7436.78,7384.97,7430.2,7430.17,1985400
2012-11-28,7418.42,7434.93,7385.91,7434.93,7434.9,1973000
2012-11-29,7468.93,7521.52,7466.49,7503.55,7503.52,2635600
2012-11-30,7519.07,7590.69,7515.15,7580.17,7580.13,3157800
2012-12-03,7582.65,7628.29,7562.19,7599.91,7599.88,2437800
2012-12-04,7572.11,7600.98,7536.66,7600.98,7600.94,2494600
2012-12-05,7575.63,7650.12,7567.46,7649.05,7649.01,3147200
2012-12-06,7660.97,7673.62,7616.79,7623.26,7623.22,2726600
2012-12-07,7640.25,7672.92,7631.63,7642.26,7642.22,2334600
2012-12-10,7658.39,7669.05,7603.25,7609.5,7609.46,1913200
2012-12-11,7621.0,7630.66,7556.67,7613.69,7613.65,2256200
2012-12-12,7653.9,7696.02,7645.54,7690.19,7690.15,2206800
2012-12-13,7713.69,7757.09,7699.41,7757.09,7757.05,2968600
2012-12-14,7722.88,7723.74,7686.32,7698.77,7698.73,2683200
2012-12-17,7664.97,7683.32,7603.51,7631.28,7631.24,2267000
2012-12-18,7620.29,7643.74,7616.04,7643.74,7643.71,2017800
2012-12-19,7671.13,7685.63,7647.01,7677.47,7677.44,2504600
2012-12-20,7646.13,7646.13,7574.56,7595.46,7595.42,2252400
2012-12-21,7592.57,7608.81,7491.52,7519.93,7519.9,2356200
2012-12-24,7542.66,7566.09,7520.62,7535.52,7535.49,1590800
2012-12-25,7556.24,7654.6,7543.83,7636.57,7636.53,1870600
2012-12-26,7646.51,7683.09,7633.83,7634.19,7634.15,1974200
2012-12-27,7634.8,7661.01,7622.73,7648.41,7648.38,1801600
2012-12-28,7700.87,7708.31,7665.04,7699.5,7699.46,1978600
2013-01-02,7738.05,7793.48,7715.26,7779.22,7779.18,2194600
2013-01-03,7826.34,7855.16,7815.29,7836.84,7836.8,2964400
2013-01-04,7818.27,7818.27,7773.06,7805.99,7805.95,2696800
2013-01-07,7797.05,7797.05,7725.47,7755.09,7755.05,2421000
2013-01-08,7737.07,7751.8,7692.98,7721.66,7721.63,2211200
2013-01-09,7726.4,7763.97,7703.23,7738.64,7738.6,2471400
2013-01-10,7780.98,7825.06,7760.09,7811.64,7811.6,3319400
2013-01-11,7843.57,7845.36,7801.69,7819.15,7819.11,2405200
2013-01-14,7795.68,7823.97,7731.32,7823.97,7823.93,2142800
2013-01-15,7823.51,7823.51,7744.39,7765.02,7764.98,2520200
2013-01-16,7766.09,7769.18,7700.43,7700.43,7700.4,2272200
2013-01-17,7748.57,7774.97,7603.27,7616.64,7616.6,2929200
2013-01-18,7697.28,7732.87,7676.11,7732.87,7732.83,2113400
2013-01-21,7725.36,7739.37,7674.18,7724.92,7724.88,1515400
2013-01-22,7746.79,7759.47,7699.25,7759.1,7759.06,1580400
2013-01-23,7773.2,7773.2,7730.1,7744.18,7744.14,1655600
2013-01-24,7717.04,7724.68,7653.62,7695.99,7695.96,1862000
2013-01-25,7695.25,7704.31,7637.2,7672.58,7672.54,1697200
2013-01-28,7685.67,7717.35,7685.67,7714.67,7714.63,1602400
2013-01-29,7744.15,7802.0,7739.6,7802.0,7801.96,1904200
2013-01-30,7832.95,7847.21,7804.71,7832.98,7832.94,2252800
2013-01-31,7832.87,7850.02,7800.9,7850.02,7849.98,2116800
2013-02-01,7853.75,7866.23,7832.0,7855.97,7855.93,1838800
2013-02-04,7882.76,7929.97,7880.29,7923.16,7923.12,2678600
2013-02-05,7896.67,7896.67,7863.91,7886.94,7886.9,2316000
2013-02-06,7925.26,7941.65,7906.65,7906.65,7906.61,2554200
2013-02-18,8000.69,8005.73,7927.95,7943.53,7943.49,2578000
2013-02-19,7974.4,7974.4,7946.09,7960.88,7960.84,2308600
2013-02-20,8021.31,8029.1,7995.16,8029.1,8029.06,2992000
2013-02-21,8020.52,8020.52,7957.46,7957.46,7957.42,2235600
2013-02-22,7947.88,7970.24,7913.16,7947.72,7947.68,2307600
2013-02-25,7986.87,7995.11,7947.68,7947.68,7947.64,2144800
2013-02-26,7891.41,7927.49,7871.23,7880.9,7880.86,1918400
2013-02-27,7886.03,7912.85,7873.29,7897.98,7897.94,1921400
2013-03-01,7917.72,7964.63,7917.72,7964.63,7964.59,2114200
2013-03-04,7966.22,7966.22,7849.52,7867.34,7867.3,2278000
2013-03-05,7910.44,7939.85,7882.56,7932.71,7932.67,2246200
2013-03-06,7958.11,7982.39,7936.86,7950.3,7950.26,2329600
2013-03-07,7950.9,7984.29,7942.37,7960.51,7960.47,2261400
2013-03-08,7981.0,8029.14,7981.0,8015.14,8015.1,2719000
2013-03-11,8021.88,8089.21,8001.85,8038.72,8038.68,2878800
2013-03-12,8039.0,8063.23,7986.59,7994.71,7994.67,2738000
2013-03-13,8018.9,8047.56,7962.42,7995.51,7995.47,2224400
2013-03-14,8002.42,8002.71,7946.29,7951.76,7951.72,2150200
2013-03-15,7989.67,7999.92,7924.94,7927.49,7927.45,2530400
2013-03-18,7886.69,7888.16,7807.61,7811.34,7811.3,2031400
2013-03-19,7843.47,7863.77,7823.81,7838.47,7838.43,1804200
2013-03-20,7834.73,7844.54,7786.56,7798.03,7797.99,1954200
2013-03-21,7828.95,7843.16,7811.84,7811.84,7811.8,1695800
2013-03-22,7811.52,7832.59,7796.22,7796.22,7796.18,1727200
2013-03-25,7862.58,7877.05,7854.47,7856.12,7856.08,1806800
2013-03-26,7873.7,7876.68,7845.56,7856.36,7856.32,1850200
2013-03-27,7872.75,7894.26,7857.32,7894.12,7894.08,1851200
2013-03-28,7905.71,7905.71,7844.84,7866.88,7866.84,1813200
2013-03-29,7904.5,7931.7,7883.81,7918.61,7918.57,1594000
2013-04-01,7934.25,7937.73,7896.57,7899.24,7899.2,1560000
2013-04-02,7897.16,7924.46,7879.55,7913.18,7913.14,1638000
2013-04-03,7949.12,7954.15,7913.77,7942.35,7942.31,1919600
2013-04-08,7831.22,7843.1,7747.47,7752.79,7752.75,2561600
2013-04-09,7766.62,7781.13,7714.93,7728.54,7728.5,1888800
2013-04-10,7772.95,7772.95,7739.99,7752.8,7752.76,1736400
2013-04-11,7788.58,7857.98,7788.58,7857.98,7857.94,1842000
2013-04-12,7861.12,7864.86,7810.54,7821.63,7821.59,1677600
2013-04-15,7815.32,7835.12,7753.24,7763.53,7763.49,1634200
2013-04-16,7690.91,7801.05,7688.62,7801.05,7801.01,1548000
2013-04-17,7822.81,7822.81,7791.53,7809.07,7809.03,1906600
2013-04-18,7781.48,7826.13,7757.33,7791.35,7791.31,1784600
2013-04-19,7868.9,7933.72,7862.92,7930.8,7930.76,2033800
2013-04-22,7976.1,7996.55,7950.01,7970.38,7970.34,1947200
2013-04-23,7955.92,7968.79,7913.6,7942.77,7942.73,1876400
2013-04-24,7977.4,8025.45,7968.28,8023.71,8023.67,2412000
2013-04-25,8015.38,8026.46,7994.19,8021.75,8021.71,1941400
2013-04-26,8034.47,8081.37,8020.47,8022.06,8022.02,2227800
2013-04-29,8043.71,8046.22,8014.27,8029.74,8029.7,1796200
2013-04-30,8065.92,8115.59,8065.92,8093.66,8093.62,2283200
2013-05-02,8111.43,8139.49,8095.7,8128.51,8128.47,2151000
2013-05-03,8157.51,8175.33,8121.07,8135.03,8134.99,2032400
2013-05-06,8188.48,8197.52,8153.96,8169.05,8169.01,1971000
2013-05-07,8177.58,8181.8,8145.1,8163.06,8163.02,1872600
2013-05-08,8177.94,8284.09,8177.94,8267.09,8267.05,2467800
2013-05-09,8314.37,8322.69,8279.46,8285.89,8285.85,2414000
2013-05-10,8284.38,8297.33,8258.62,8280.26,8280.22,2270000
2013-05-13,8285.45,8296.54,8230.65,8248.32,8248.28,1958400
2013-05-14,8272.2,8295.41,8233.98,8251.82,8251.78,1960600
2013-05-15,8264.1,8320.32,8251.51,8318.59,8318.55,2302600
2013-05-16,8362.49,8414.88,8346.45,8390.05,8390.01,3446200
2013-05-17,8377.26,8402.34,8356.79,8368.19,8368.15,2547200
2013-05-20,8364.95,8385.68,8347.33,8377.05,8377.01,2114400
2013-05-21,8381.36,8420.68,8361.96,8383.05,8383.01,2660600
2013-05-22,8414.06,8439.15,8376.21,8398.84,8398.8,3031400
2013-05-23,8367.85,8373.09,8235.5,8237.83,8237.79,3340000
2013-05-24,8273.21,8277.56,8172.54,8209.78,8209.74,2450400
2013-05-27,8218.88,8280.1,8210.32,8280.1,8280.06,1894000
2013-05-28,8289.15,8303.71,8261.54,8263.05,8263.01,1988600
2013-05-29,8303.2,8344.21,8303.2,8337.9,8337.86,2471400
2013-05-30,8316.97,8316.97,8228.8,8243.29,8243.25,2458800
2013-05-31,8318.77,8334.44,8237.08,8254.8,8254.76,3586800
2013-06-03,8177.97,8225.79,8149.45,8201.02,8200.98,2142200
2013-06-04,8243.22,8250.17,8180.39,8191.22,8191.18,2192000
2013-06-05,8195.52,8216.31,8161.1,8181.91,8181.87,2282800
2013-06-06,8135.56,8162.25,8088.31,8096.14,8096.1,2347800
2013-06-07,8113.95,8146.78,8071.98,8095.2,8095.16,2536400
2013-06-10,8161.51,8190.87,8142.71,8160.55,8160.51,1703000
2013-06-11,8178.95,8178.95,8116.15,8116.15,8116.11,1809000
2013-06-13,8041.5,8057.33,7951.66,7951.66,7951.62,2286800
2013-06-14,7978.75,7989.19,7912.37,7937.74,7937.7,2085600
2013-06-17,7953.65,7999.43,7940.72,7992.89,7992.85,1509200
2013-06-18,7994.81,8024.95,7955.74,8011.02,8010.98,1719200
2013-06-19,8033.32,8056.19,8005.57,8007.39,8007.35,1797800
2013-06-20,7952.36,7962.76,7890.93,7898.91,7898.87,2156200
2013-06-21,7778.84,7815.79,7739.09,7793.31,7793.27,3274800
2013-06-24,7788.45,7815.1,7744.49,7758.03,7757.99,2153600
2013-06-25,7750.34,7792.27,7663.23,7663.23,7663.19,2368000
2013-06-26,7789.34,7821.14,7742.2,7784.8,7784.76,2405200
2013-06-27,7841.32,7884.13,7834.33,7883.9,7883.86,2369400
2013-06-28,7928.54,8062.21,7891.06,8062.21,8062.17,2251800
2013-07-01,8011.95,8063.47,7974.15,8036.0,8035.96,2063400
2013-07-02,8061.84,8064.12,8012.79,8015.86,8015.82,1986800
2013-07-03,7991.53,7995.3,7899.08,7911.42,7911.38,2276800
2013-07-04,7919.26,7927.08,7877.06,7893.72,7893.68,1796800
2013-07-05,7932.3,8018.93,7926.35,8001.82,8001.78,1885000
2013-07-08,7980.11,7992.16,7885.0,7886.34,7886.3,1742000
2013-07-09,7891.53,7975.64,7891.37,7971.18,7971.14,1739400
2013-07-10,7974.99,8057.92,7974.99,8011.69,8011.65,2279800
2013-07-11,8080.97,8179.54,8080.97,8179.54,8179.5,2724800
2013-07-12,8187.86,8220.49,8169.92,8220.49,8220.45,2277800
2013-07-15,8178.26,8254.68,8175.55,8254.68,8254.64,2128200
2013-07-16,8243.62,8260.11,8222.17,8260.11,8260.07,2449000
2013-07-17,8239.1,8260.25,8208.71,8258.95,8258.91,2677400
2013-07-18,8238.28,8265.7,8181.99,8194.88,8194.84,2557800
2013-07-19,8117.94,8139.81,8046.7,8062.03,8061.99,2541200
2013-07-22,8092.03,8137.37,8092.03,8105.45,8105.41,1948400
2013-07-23,8152.72,8220.89,8145.09,8214.65,8214.61,2607200
2013-07-24,8222.85,8233.1,8172.23,8196.19,8196.15,2210200
2013-07-25,8173.19,8203.49,8140.41,8163.58,8163.54,2044600
2013-07-26,8188.36,8222.82,8135.73,8149.4,8149.36,1833800
2013-07-29,8146.14,8163.89,8074.29,8084.5,8084.46,1566000
2013-07-30,8113.17,8176.74,8112.91,8163.55,8163.51,1789200
2013-07-31,8163.44,8170.57,8107.6,8107.94,8107.9,2083500
2013-08-01,8110.73,8113.4,8056.22,8056.22,8056.18,2017200
2013-08-02,8114.51,8162.91,8087.1,8099.88,8099.84,2267000
2013-08-05,8104.2,8143.44,8075.99,8138.63,8138.59,1870100
2013-08-06,8129.85,8129.85,8028.93,8038.91,8038.87,2093500
2013-08-07,7993.57,7993.57,7921.29,7921.29,7921.25,2091200
2013-08-08,7910.2,7932.35,7894.18,7907.67,7907.63,1950400
2013-08-09,7955.0,7955.0,7853.97,7856.14,7856.1,2009000
2013-08-12,7878.22,7908.68,7862.04,7903.38,7903.34,1668000
2013-08-13,7935.79,7986.27,7935.79,7986.27,7986.23,1916200
2013-08-14,7978.74,7981.56,7926.23,7951.33,7951.29,2004300
2013-08-15,7903.01,7916.02,7850.27,7887.26,7887.22,2166600
2013-08-16,7854.68,7949.43,7850.49,7925.0,7924.96,2037700
2013-08-19,7937.45,7944.74,7888.87,7900.21,7900.17,1804300
2013-08-20,7896.38,7924.52,7829.78,7832.65,7832.61,2051400
2013-08-22,7779.44,7825.56,7737.33,7814.38,7814.34,2255900
2013-08-23,7863.73,7895.13,7845.92,7873.31,7873.27,1946600
2013-08-26,7906.52,7913.74,7874.05,7894.97,7894.93,1564000
2013-08-27,7875.93,7895.23,7820.84,7820.84,7820.8,1852400
2013-08-28,7776.87,7834.11,7761.76,7824.54,7824.5,1666200
2013-08-29,7841.99,7931.05,7841.99,7917.66,7917.62,1754200
2013-08-30,7949.99,8021.89,7936.82,8021.89,8021.85,2087800
2013-09-02,8010.15,8052.71,7993.13,8038.86,8038.82,1807200
2013-09-03,8095.66,8102.66,8067.62,8088.37,8088.33,2107400
2013-09-04,8066.67,8094.12,8041.49,8083.44,8083.4,2034100
2013-09-05,8109.24,8169.1,8107.22,8169.1,8169.06,2419300
2013-09-06,8180.53,8182.56,8155.5,8164.2,8164.16,2418400
2013-09-09,8176.47,8192.11,8117.87,8192.11,8192.07,2156500
2013-09-10,8217.21,8238.91,8155.87,8208.77,8208.73,2388600
2013-09-11,8174.54,8208.99,8137.07,8208.99,8208.95,2169100
2013-09-12,8180.38,8226.61,8177.03,8225.36,8225.32,2168200
2013-09-13,8210.15,8228.67,8162.14,8168.2,8168.16,1606400
2013-09-16,8189.61,8255.34,8189.61,8255.34,8255.3,1894800
2013-09-17,8241.03,8249.78,8218.94,8249.78,8249.74,1632500
2013-09-18,8248.18,8263.05,8209.18,8209.18,8209.14,1853300
2013-09-23,8226.8,8293.03,8221.34,8292.83,8292.79,2274900
2013-09-24,8295.5,8310.94,8265.55,8299.12,8299.08,2283200
2013-09-25,8283.6,8285.28,8253.43,8283.9,8283.86,2257100
2013-09-26,8290.1,8290.1,8184.68,8184.68,8184.64,2068800
2013-09-27,8222.13,8244.86,8207.72,8230.68,8230.64,2154900
2013-09-30,8174.86,8204.4,8137.11,8173.87,8173.83,1885800
2013-10-01,8173.99,8222.38,8172.79,8187.02,8186.98,2001300
2013-10-02,8215.96,8228.81,8204.34,8216.52,8216.48,2471200
2013-10-03,8231.68,8376.79,8231.68,8359.02,8358.98,3252800
2013-10-04,8345.82,8376.06,8336.61,8364.55,8364.51,2566700
2013-10-07,8354.91,8361.5,8323.79,8333.66,8333.62,2777100
2013-10-08,8340.33,8375.65,8311.59,8375.65,8375.61,2581600
2013-10-09,8352.25,8378.37,8330.79,8344.73,8344.69,2605200
2013-10-11,8407.45,8433.53,8349.37,8349.37,8349.33,2618600
2013-10-14,8339.99,8343.65,8269.16,8273.96,8273.92,2278900
2013-10-15,8320.48,8368.02,8320.48,8367.88,8367.84,2286900
2013-10-16,8384.03,8384.03,8332.18,8332.18,8332.14,2017400
2013-10-17,8390.88,8415.16,8364.89,8374.68,8374.64,2263300
2013-10-18,8416.33,8441.19,8390.32,8441.19,8441.15,2315100
2013-10-21,8456.68,8459.3,8400.06,8419.32,8419.28,1980700
2013-10-22,8407.62,8425.31,8376.27,8418.27,8418.23,1945800
2013-10-23,8419.8,8438.95,8380.15,8393.62,8393.58,1912600
2013-10-24,8364.45,8413.72,8346.52,8413.72,8413.68,1662800
2013-10-25,8380.31,8390.25,8322.15,8346.62,8346.58,1962800
2013-10-28,8365.43,8414.81,8348.42,8407.83,8407.79,1712900
2013-10-29,8394.85,8432.9,8380.21,8420.98,8420.94,1822800
2013-10-30,8429.4,8465.06,8419.21,8465.06,8465.02,2049400
2013-10-31,8437.76,8469.58,8424.47,8450.06,8450.02,2269000
2013-11-01,8474.47,8476.63,8378.94,8388.18,8388.14,2146900
2013-11-04,8371.83,8371.83,8333.63,8354.14,8354.1,2064200
2013-11-05,8354.92,8372.8,8262.2,8262.2,8262.16,2292100
2013-11-06,8275.07,8297.57,8232.5,8281.97,8281.93,2237200
2013-11-07,8298.06,8298.06,8250.72,8283.71,8283.67,2161800
2013-11-08,8235.3,8266.72,8216.33,8229.59,8229.55,1863300
2013-11-11,8228.9,8242.41,8168.92,8182.56,8182.52,1862200
2013-11-12,8233.62,8233.62,8160.17,8195.26,8195.22,2131400
2013-11-13,8199.26,8199.26,8104.26,8104.26,8104.22,1783600
2013-11-14,8137.82,8161.7,8100.73,8134.91,8134.87,2146800
2013-11-15,8168.9,8210.1,8160.28,8177.12,8177.08,1940800
2013-11-18,8201.85,8226.61,8186.47,8191.46,8191.42,1750600
2013-11-19,8215.0,8260.82,8215.0,8260.21,8260.17,1918200
2013-11-20,8250.31,8262.91,8204.46,8204.46,8204.42,1928700
2013-11-21,8197.86,8203.45,8093.82,8099.45,8099.41,1835300
2013-11-22,8107.98,8142.72,8107.98,8116.78,8116.74,1605200
2013-11-25,8182.9,8217.62,8182.9,8187.51,8187.47,1923100
2013-11-26,8200.7,8281.38,8187.28,8248.02,8247.98,2635900
2013-11-27,8287.63,8312.32,8279.51,8295.88,8295.84,2058100
2013-11-28,8320.65,8377.81,8320.65,8362.43,8362.39,2379200
2013-11-29,8374.14,8414.79,8365.32,8406.83,8406.79,2180600
2013-12-02,8429.24,8437.13,8391.82,8414.61,8414.57,1737900
2013-12-03,8407.74,8418.23,8390.73,8392.55,8392.51,1925000
2013-12-04,8379.44,8435.23,8375.79,8418.0,8417.96,2133000
2013-12-05,8430.53,8437.6,8362.39,8375.54,8375.5,1962700
2013-12-06,8372.61,8410.19,8361.99,8367.72,8367.68,1851000
2013-12-09,8439.76,8477.87,8433.81,8444.62,8444.58,2056400
2013-12-10,8451.81,8459.49,8421.59,8443.39,8443.35,1839200
2013-12-11,8450.96,8501.77,8413.52,8433.77,8433.73,2122800
2013-12-12,8405.62,8406.93,8361.33,8361.33,8361.29,1620900
2013-12-13,8355.01,8391.82,8346.83,8376.94,8376.9,1787700
2013-12-16,8368.83,8374.21,8313.87,8313.87,8313.83,1717500
2013-12-17,8351.98,8384.26,8351.98,8352.93,8352.89,1800100
2013-12-18,8361.75,8375.52,8333.31,8349.04,8349.0,1814900
2013-12-19,8400.39,8426.08,8378.78,8407.4,8407.36,2037300
2013-12-20,8400.21,8439.37,8392.38,8408.53,8408.49,2007200
2013-12-23,8441.16,8477.47,8441.16,8456.46,8456.42,2120800
2013-12-24,8473.02,8478.09,8450.49,8450.49,8450.45,1701500
2013-12-25,8461.49,8484.05,8457.87,8467.76,8467.72,1725200
2013-12-26,8467.73,8492.71,8465.85,8485.89,8485.85,1618300
2013-12-27,8490.73,8543.5,8488.44,8535.04,8535.0,1975600
2013-12-30,8552.13,8623.43,8552.13,8623.43,8623.39,2361800
2013-12-31,8636.5,8647.24,8593.75,8611.51,8611.47,2324300
2014-01-02,8618.6,8632.81,8587.54,8612.54,8612.5,2537600
2014-01-03,8584.74,8584.74,8537.86,8546.54,8546.5,2539700
2014-01-06,8553.0,8568.24,8488.64,8500.01,8499.97,2640100
2014-01-07,8515.36,8547.19,8512.3,8512.3,8512.26,2598900
2014-01-08,8548.61,8587.08,8548.61,8556.01,8555.97,3206300
2014-01-09,8555.8,8569.11,8506.02,8514.68,8514.64,3819600
2014-01-10,8559.18,8559.18,8521.5,8529.35,8529.31,2730100
