Date,BuyPrice,TargetValue,CurrentValueBeforeTrade,InvestAmount,UnitsBought,CashUsed,CashRemainder,CumUnits,CumInvested,AvgCost
2022-12-01,15012.8,2080000,2734223.8850784004,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-01-03,14224.12,2090000,2590584.611013361,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-02-01,15420.13,2100000,2808409.3411631403,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-03-01,15598.49,2110000,2840893.3662712206,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-04-06,15810.77,2120000,2879555.1113370606,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-05-02,15636.48,2130000,2847812.3397734407,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-06-01,16512.65,2140000,3007385.833151701,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-07-03,17084.2,2150000,3111480.050187601,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-08-01,17212.87,2160000,3134914.2255108603,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-09-01,16644.94,2170000,3031479.3052393203,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-10-02,16557.31,2180000,3015519.588261181,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-11-01,16038.56,2190000,2921041.6334236804,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2023-12-01,17438.35,2200000,3175980.0361263,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-01-02,17853.76,2210000,3251637.0717292805,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-02-01,17968.11,2220000,3272463.2001835806,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-03-01,18935.93,2230000,3448728.5577755407,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-04-01,20222.33,2240000,3683015.673154741,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-05-02,20222.44,2250000,3683035.7070343206,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-06-03,21536.76,2260000,3922407.7853032807,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-07-01,23058.57,2270000,4199569.224245461,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-08-01,22642.1,2280000,4123719.1348938006,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-09-02,22235.1,2290000,4049593.7804478006,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-10-01,22390.39,2300000,4077876.154629421,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-11-01,22780.08,2310000,4148848.904934241,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2024-12-02,22736.93,2320000,4140990.160353541,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-01-02,22832.06,2330000,4158315.823666681,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-02-03,22694.71,2340000,4133300.793118381,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-03-03,22756.25,2350000,4144508.838112501,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-04-01,21280.17,2360000,3875676.0292902603,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-05-02,20787.64,2370000,3785973.4228399205,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-06-02,21002.71,2380000,3825143.2999423807,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-07-01,22553.72,2390000,4107622.8232821613,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-08-01,23434.38,2400000,4268014.063199641,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-09-01,24071.73,2410000,4384092.1827479405,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-10-01,25982.91,2420000,4732168.091617981,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-11-03,28334.59,2430000,5160470.581897021,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2025-12-01,27342.53,2440000,4979790.485750341,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2026-01-02,29349.81,2450000,5345368.7203261815,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2026-02-02,31624.03,2460000,5759563.716857341,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2026-03-02,35095.09,2470000,6391734.608266021,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
2026-04-01,33174.82,2480000,6042003.172437961,0.0,0.0,0.0,0.0,182.12617800000004,1315876.8616013702,7225.083598917723
